time,pressure,sable
2019-11-18T11:30:00.000Z,651.3037983,8
2019-11-18T12:30:00.000Z,651.497147,4
2019-11-18T13:30:00.000Z,651.494485,2
2019-11-18T14:30:00.000Z,651.3182244,7
2019-11-18T15:30:00.000Z,651.0649083,10
2019-11-18T16:30:00.000Z,650.8243356,14
2019-11-18T17:30:00.000Z,650.6743322,8
2019-11-18T18:30:00.000Z,650.6601703,17
2019-11-18T19:30:00.000Z,650.7978383,3
2019-11-18T20:30:00.000Z,651.0495486,16
2019-11-18T21:30:00.000Z,651.3573781,11
2019-11-18T22:30:00.000Z,651.6222339,12
2019-11-18T23:30:00.000Z,651.7636567,6
2019-11-19T00:30:00.000Z,651.7278544,14
2019-11-19T01:30:00.000Z,651.4962506,16
2019-11-19T02:30:00.000Z,651.0804533,
2019-11-19T03:30:00.000Z,650.555725,15
2019-11-19T04:30:00.000Z,650.0376217,24
2019-11-19T05:30:00.000Z,649.6284372,9
2019-11-19T06:30:00.000Z,649.4037925,6
2019-11-19T07:30:00.000Z,649.4022,12
2019-11-19T08:30:00.000Z,649.6250058,9
2019-11-19T09:30:00.000Z,650.007475,14
2019-11-19T10:30:00.000Z,650.4889989,16
2019-11-19T11:30:00.000Z,650.9489397,12
2019-11-19T12:30:00.000Z,651.2980697,9
2019-11-19T13:30:00.000Z,651.4900025,8
2019-11-19T14:30:00.000Z,651.4928317,11
2019-11-19T15:30:00.000Z,651.3362601,11
2019-11-19T16:30:00.000Z,651.0839303,7
2019-11-19T17:30:00.000Z,650.8275736,8
2019-11-19T18:30:00.000Z,650.6541049,13
2019-11-19T19:30:00.000Z, NaN,
2019-11-19T20:30:00.000Z,650.5954488,5
2019-11-19T21:30:00.000Z,650.8735044,
2019-11-19T22:30:00.000Z,651.1342025,8
2019-11-19T23:30:00.000Z,651.3840322,6
2019-11-20T00:30:00.000Z,651.5424256,15
2019-11-20T01:30:00.000Z,651.5437439,4
2019-11-20T02:30:00.000Z,651.3596861,8
2019-11-20T03:30:00.000Z,651.0067458,9
2019-11-20T04:30:00.000Z,650.5471197,18
2019-11-20T05:30:00.000Z,650.0994386,11
2019-11-20T06:30:00.000Z,649.7143067,3
2019-11-20T07:30:00.000Z,649.4904526,7
2019-11-20T08:30:00.000Z,649.4616025,9
2019-11-20T09:30:00.000Z,649.6509131,5
2019-11-20T10:30:00.000Z,650.0206028,
2019-11-20T11:30:00.000Z,650.4902828,18
2019-11-20T12:30:00.000Z,650.9588858,8
2019-11-20T13:30:00.000Z,651.3367692,8
2019-11-20T14:30:00.000Z,651.5563836,8
2019-11-20T15:30:00.000Z,651.5778836,2
2019-11-20T16:30:00.000Z,651.4126417,15
2019-11-20T17:30:00.000Z,651.1243639,13
2019-11-20T18:30:00.000Z,650.8144122,13
2019-11-20T19:30:00.000Z,650.5625928,12
2019-11-20T20:30:00.000Z,650.4147167,9
2019-11-20T21:30:00.000Z,650.4245969,12
2019-11-20T22:30:00.000Z,650.5953986,3
2019-11-20T23:30:00.000Z,650.8678692,14
2019-11-21T00:30:00.000Z,651.1651478,4
2019-11-21T01:30:00.000Z,651.3866264,5
2019-11-21T02:30:00.000Z,651.4664628,5
2019-11-21T03:30:00.000Z,651.3664675,5
2019-11-21T04:30:00.000Z,651.0990381,6
2019-11-21T05:30:00.000Z,650.7025164,3
2019-11-21T06:30:00.000Z,650.2518219,4
2019-11-21T07:30:00.000Z,649.8523522,5
2019-11-21T08:30:00.000Z,649.6052833,11
2019-11-21T09:30:00.000Z,649.5654297,6
2019-11-21T10:30:00.000Z,649.7502939,12
2019-11-21T11:30:00.000Z,650.124385,6
2019-11-21T12:30:00.000Z,650.6053333,6
2019-11-21T13:30:00.000Z,651.1007219,3
2019-11-21T14:30:00.000Z,651.5044675,15
2019-11-21T15:30:00.000Z,651.7286872,8
2019-11-21T16:30:00.000Z,651.7272961,11
2019-11-21T17:30:00.000Z,651.5167522,8
2019-11-21T18:30:00.000Z,651.1691811,10
2019-11-21T19:30:00.000Z,650.7535708,12
2019-11-21T20:30:00.000Z,650.3880092,8
2019-11-21T21:30:00.000Z,650.1687647,13
2019-11-21T22:30:00.000Z,650.1335986,20
2019-11-21T23:30:00.000Z,650.2978969,20
2019-11-22T00:30:00.000Z,650.6144003,8
2019-11-22T01:30:00.000Z,650.9764378,15
2019-11-22T02:30:00.000Z,651.2896947,8
2019-11-22T03:30:00.000Z,651.4703822,8
2019-11-22T04:30:00.000Z,651.4546636,7
2019-11-22T05:30:00.000Z,651.2337933,6
2019-11-22T06:30:00.000Z,650.8407933,4
2019-11-22T07:30:00.000Z,650.3905561,4
2019-11-22T08:30:00.000Z,649.9827642,7
2019-11-22T09:30:00.000Z,649.7069153,12
2019-11-22T10:30:00.000Z,649.6532642,11
2019-11-22T11:30:00.000Z,649.8510394,14
2019-11-22T12:30:00.000Z,650.2661836,7
2019-11-22T13:30:00.000Z,650.8042469,3
2019-11-22T14:30:00.000Z,651.3384683,6
2019-11-22T15:30:00.000Z,651.7650842,12
2019-11-22T16:30:00.000Z,651.9702206,11
2019-11-22T17:30:00.000Z,651.9036361,5
2019-11-22T18:30:00.000Z,651.5924758,8
2019-11-22T19:30:00.000Z,651.1087861,10
2019-11-22T20:30:00.000Z,650.5806103,9
2019-11-22T21:30:00.000Z,650.1219569,6
2019-11-22T22:30:00.000Z,649.8324956,5
2019-11-22T23:30:00.000Z,649.7809128,13
2019-11-23T00:30:00.000Z,649.9837953,4
2019-11-23T01:30:00.000Z,650.3610314,12
2019-11-23T02:30:00.000Z,650.8237788,8
2019-11-23T03:30:00.000Z,651.2425144,3
2019-11-23T04:30:00.000Z,651.5140694,12
2019-11-23T05:30:00.000Z,651.5531961,11
2019-11-23T06:30:00.000Z,651.3509633,7
2019-11-23T07:30:00.000Z,650.9552914,10
2019-11-23T08:30:00.000Z,650.4836583,6
2019-11-23T09:30:00.000Z,650.0434889,7
2019-11-23T10:30:00.000Z,649.7660447,6
2019-11-23T11:30:00.000Z,649.7417522,8
2019-11-23T12:30:00.000Z,649.9820544,
2019-11-23T13:30:00.000Z,650.4549128,3
2019-11-23T14:30:00.000Z,651.0399731,7
2019-11-23T15:30:00.000Z,651.614075,6
2019-11-23T16:30:00.000Z,652.0317897,7
2019-11-23T17:30:00.000Z,652.1858058,13
2019-11-23T18:30:00.000Z,652.03598,3
2019-11-23T19:30:00.000Z,651.6011244,8
2019-11-23T20:30:00.000Z,650.9806083,7
2019-11-23T21:30:00.000Z,650.3240558,8
2019-11-23T22:30:00.000Z,649.784285,3
2019-11-23T23:30:00.000Z,649.4608239,8
2019-11-24T00:30:00.000Z,649.4458031,12
2019-11-24T01:30:00.000Z,649.7201217,8
2019-11-24T02:30:00.000Z,650.2043347,13
2019-11-24T03:30:00.000Z,650.7667992,4
2019-11-24T04:30:00.000Z,651.2769333,4
2019-11-24T05:30:00.000Z,651.6031044,9
2019-11-24T06:30:00.000Z,651.6707483,6
2019-11-24T07:30:00.000Z,651.4621531,3
2019-11-24T08:30:00.000Z,651.0432764,4
2019-11-24T09:30:00.000Z,650.5398833,3
2019-11-24T10:30:00.000Z,650.0901531,9
2019-11-24T11:30:00.000Z,649.8404911,15
2019-11-24T12:30:00.000Z,649.8601067,11
2019-11-24T13:30:00.000Z,650.1688794,4
2019-11-24T14:30:00.000Z,650.69917,9
2019-11-24T15:30:00.000Z,651.3326569,7
2019-11-24T16:30:00.000Z,651.9019489,7
2019-11-24T17:30:00.000Z,652.2772972,8
2019-11-24T18:30:00.000Z,652.3406969,5
2019-11-24T19:30:00.000Z,652.0604369,3
2019-11-24T20:30:00.000Z,651.4919303,2
2019-11-24T21:30:00.000Z,650.7630472,7
2019-11-24T22:30:00.000Z,650.0152089,3
2019-11-24T23:30:00.000Z,649.4220639,7
2019-11-25T00:30:00.000Z,649.1255388,2
2019-11-25T01:30:00.000Z,649.1709761,2
2019-11-25T02:30:00.000Z,649.5299756,2
2019-11-25T03:30:00.000Z,650.1106642,5
2019-11-25T04:30:00.000Z,650.7691342,5
2019-11-25T05:30:00.000Z,651.3482069,5
2019-11-25T06:30:00.000Z,651.7015953,3
2019-11-25T07:30:00.000Z,651.7508192,9
2019-11-25T08:30:00.000Z,651.5100028,7
2019-11-25T09:30:00.000Z,651.0639375,2
2019-11-25T10:30:00.000Z,650.5601617,9
2019-11-25T11:30:00.000Z,650.1355381,4
2019-11-25T12:30:00.000Z,649.9273889,4
2019-11-25T13:30:00.000Z,650.0178114,7
2019-11-25T14:30:00.000Z,650.3944219,6
2019-11-25T15:30:00.000Z,650.9650464,1
2019-11-25T16:30:00.000Z,651.5943861,3
2019-11-25T17:30:00.000Z,652.1274069,3
2019-11-25T18:30:00.000Z,652.4153086,1
2019-11-25T19:30:00.000Z,652.3675053,1
2019-11-25T20:30:00.000Z,651.9687689,3
2019-11-25T21:30:00.000Z,651.2805128,9
2019-11-25T22:30:00.000Z,650.4474953,5
2019-11-25T23:30:00.000Z,649.6710131,6
2019-11-26T00:30:00.000Z,649.1189506,4
2019-11-26T01:30:00.000Z,648.8834203,8
2019-11-26T02:30:00.000Z,649.0048144,9
2019-11-26T03:30:00.000Z,649.4612717,2
2019-11-26T04:30:00.000Z,650.1279253,7
2019-11-26T05:30:00.000Z,650.8314403,6
2019-11-26T06:30:00.000Z,651.4041267,3
2019-11-26T07:30:00.000Z,651.7335825,2
2019-11-26T08:30:00.000Z,651.7534447,8
2019-11-26T09:30:00.000Z,651.4796844,6
2019-11-26T10:30:00.000Z,651.0336356,1
2019-11-26T11:30:00.000Z,650.5487358,4
2019-11-26T12:30:00.000Z,650.1870225,8
2019-11-26T13:30:00.000Z,650.0478761,7
2019-11-26T14:30:00.000Z,650.2057853,9
2019-11-26T15:30:00.000Z,650.6407628,12
2019-11-26T16:30:00.000Z,651.2344286,16
2019-11-26T17:30:00.000Z,651.8375892,1
2019-11-26T18:30:00.000Z,652.2965539,4
2019-11-26T19:30:00.000Z,652.4715839,3
2019-11-26T20:30:00.000Z,652.2991739,10
2019-11-26T21:30:00.000Z,651.78429,9
2019-11-26T22:30:00.000Z,651.0095452,8
2019-11-26T23:30:00.000Z,650.1459592,5
2019-11-27T00:30:00.000Z,649.3889533,9
2019-11-27T01:30:00.000Z,648.8903039,2
2019-11-27T02:30:00.000Z,648.7482372,7
2019-11-27T03:30:00.000Z,648.9743356,6
2019-11-27T04:30:00.000Z,649.5137361,6
2019-11-27T05:30:00.000Z,650.2292044,7
2019-11-27T06:30:00.000Z,650.9403464,7
2019-11-27T07:30:00.000Z,651.5002992,6
2019-11-27T08:30:00.000Z,651.7890228,2
2019-11-27T09:30:00.000Z,651.7455153,3
2019-11-27T10:30:00.000Z,651.4338572,3
2019-11-27T11:30:00.000Z,650.9871817,1
2019-11-27T12:30:00.000Z,650.5465914,15
2019-11-27T13:30:00.000Z,650.2410194,5
2019-11-27T14:30:00.000Z,650.1849969,4
2019-11-27T15:30:00.000Z,650.4221397,5
2019-11-27T16:30:00.000Z,650.8852931,7
2019-11-27T17:30:00.000Z,651.4598575,6
2019-11-27T18:30:00.000Z,652.0036647,6
2019-11-27T19:30:00.000Z,652.3764414,7
2019-11-27T20:30:00.000Z,652.4478405,4
2019-11-27T21:30:00.000Z,652.1551378,4
2019-11-27T22:30:00.000Z,651.5411794,9
2019-11-27T23:30:00.000Z,650.7284931,5
2019-11-28T00:30:00.000Z,649.893525,6
2019-11-28T01:30:00.000Z,649.2214306,7
2019-11-28T02:30:00.000Z,648.8311108,6
2019-11-28T03:30:00.000Z,648.7895886,5
2019-11-28T04:30:00.000Z,649.1038458,6
2019-11-28T05:30:00.000Z,649.7013336,6
2019-11-28T06:30:00.000Z,650.4241378,4
2019-11-28T07:30:00.000Z,651.1014611,2
2019-11-28T08:30:00.000Z,651.592905,8
2019-11-28T09:30:00.000Z,651.8031672,11
2019-11-28T10:30:00.000Z,651.7216586,12
2019-11-28T11:30:00.000Z,651.4090458,8
2019-11-28T12:30:00.000Z,650.9768181,3
2019-11-28T13:30:00.000Z,650.58354,7
2019-11-28T14:30:00.000Z,650.3620061,4
2019-11-28T15:30:00.000Z,650.3761275,9
2019-11-28T16:30:00.000Z,650.6477861,3
2019-11-28T17:30:00.000Z,651.1148497,6
2019-11-28T18:30:00.000Z,651.6582281,6
2019-11-28T19:30:00.000Z,652.1254983,15
2019-11-28T20:30:00.000Z,652.3786231,7
2019-11-28T21:30:00.000Z,652.3290639,6
2019-11-28T22:30:00.000Z,651.9493992,3
2019-11-28T23:30:00.000Z,651.2980044,3
2019-11-29T00:30:00.000Z,650.5113433,11
2019-11-29T01:30:00.000Z,649.7472431,2
2019-11-29T02:30:00.000Z,649.1650411,4
2019-11-29T03:30:00.000Z,648.8762978,3
2019-11-29T04:30:00.000Z,648.9380772,11
2019-11-29T05:30:00.000Z,649.3284556,12
2019-11-29T06:30:00.000Z,649.9369458,14
2019-11-29T07:30:00.000Z,650.6194756,5
2019-11-29T08:30:00.000Z,651.2279708,6
2019-11-29T09:30:00.000Z,651.6335547,6
2019-11-29T10:30:00.000Z,651.7726914,16
2019-11-29T11:30:00.000Z,651.6435964,5
2019-11-29T12:30:00.000Z,651.3154378,10
2019-11-29T13:30:00.000Z,650.9270925,2
2019-11-29T14:30:00.000Z,650.6030986,3
2019-11-29T15:30:00.000Z,650.44617,8
2019-11-29T16:30:00.000Z,650.5173497,5
2019-11-29T17:30:00.000Z,650.8257717,4
2019-11-29T18:30:00.000Z,651.2747883,3
2019-11-29T19:30:00.000Z,651.7432542,9
2019-11-29T20:30:00.000Z,652.1096331,2
2019-11-29T21:30:00.000Z,652.2524792,6
2019-11-29T22:30:00.000Z,652.1073744,3
2019-11-29T23:30:00.000Z,651.6774444,7
2019-11-30T00:30:00.000Z,651.0316703,6
2019-11-30T01:30:00.000Z,650.2994094,4
2019-11-30T02:30:00.000Z,649.63098,3
2019-11-30T03:30:00.000Z,649.1608919,11
2019-11-30T04:30:00.000Z,648.9843094,15
2019-11-30T05:30:00.000Z,649.1276158,6
2019-11-30T06:30:00.000Z,649.5421917,9
2019-11-30T07:30:00.000Z,650.1357642,9
2019-11-30T08:30:00.000Z,650.76267,5
2019-11-30T09:30:00.000Z,651.2801383,13
2019-11-30T10:30:00.000Z,651.5972167,14
2019-11-30T11:30:00.000Z,651.6703898,3
2019-11-30T12:30:00.000Z,651.5203394,11
2019-11-30T13:30:00.000Z,651.22321,11
2019-11-30T14:30:00.000Z,650.8877631,8
2019-11-30T15:30:00.000Z,650.6250547,10
2019-11-30T16:30:00.000Z,650.5310414,7
2019-11-30T17:30:00.000Z,650.6422964,5
2019-11-30T18:30:00.000Z,650.9379372,11
2019-11-30T19:30:00.000Z,651.3325108,12
2019-11-30T20:30:00.000Z,651.7098356,8
2019-11-30T21:30:00.000Z,651.9761767,10
2019-11-30T22:30:00.000Z,652.0292017,18
2019-11-30T23:30:00.000Z,651.8307669,
2019-12-01T00:30:00.000Z,651.3996206,4
2019-12-01T01:30:00.000Z,650.7919928,9
2019-12-01T02:30:00.000Z,650.1524228,2
2019-12-01T03:30:00.000Z,649.5993833,16
2019-12-01T04:30:00.000Z,649.2576922,2
2019-12-01T05:30:00.000Z,649.1846392,3
2019-12-01T06:30:00.000Z,649.3829769,2
2019-12-01T07:30:00.000Z,649.8017342,10
2019-12-01T08:30:00.000Z,650.3489392,7
2019-12-01T09:30:00.000Z,650.8987633,7
2019-12-01T10:30:00.000Z,651.327025,17
2019-12-01T11:30:00.000Z,651.5673921,7
2019-12-01T12:30:00.000Z,651.5983558,11
2019-12-01T13:30:00.000Z,651.4489447,12
2019-12-01T14:30:00.000Z,651.1728964,4
2019-12-01T15:30:00.000Z,650.88054,4
2019-12-01T16:30:00.000Z,650.675295,1
2019-12-01T17:30:00.000Z,650.61983,4
2019-12-01T18:30:00.000Z,650.7410411,2
2019-12-01T19:30:00.000Z,650.9986403,11
2019-12-01T20:30:00.000Z,651.3290878,3
2019-12-01T21:30:00.000Z,651.6327486,7
2019-12-01T22:30:00.000Z,651.8115806,6
2019-12-01T23:30:00.000Z,651.8002456,5
2019-12-02T00:30:00.000Z,651.5833253,1
2019-12-02T01:30:00.000Z,651.1742147,1
2019-12-02T02:30:00.000Z,650.6425697,2
2019-12-02T03:30:00.000Z,650.1085411,2
2019-12-02T04:30:00.000Z,649.6812922,1
2019-12-02T05:30:00.000Z,649.4421314,3
2019-12-02T06:30:00.000Z,649.4370111,3
2019-12-02T07:30:00.000Z,649.6629925,3
2019-12-02T08:30:00.000Z,650.0609328,2
2019-12-02T09:30:00.000Z,650.5419425,1
2019-12-02T10:30:00.000Z,651.0040192,10
2019-12-02T11:30:00.000Z,651.3638675,7
2019-12-02T12:30:00.000Z,651.5608797,5
2019-12-02T13:30:00.000Z,651.5612411,6
2019-12-02T14:30:00.000Z,651.4054325,2
2019-12-02T15:30:00.000Z,651.1611519,8
2019-12-02T16:30:00.000Z,650.9164125,6
2019-12-02T17:30:00.000Z,650.7437956,7
2019-12-02T18:30:00.000Z,650.6939386,4
2019-12-02T19:30:00.000Z,650.7900261,4
2019-12-02T20:30:00.000Z,650.9944942,15
2019-12-02T21:30:00.000Z,651.2451933,7
2019-12-02T22:30:00.000Z,651.47551,8
2019-12-02T23:30:00.000Z,651.6062794,6
2019-12-03T00:30:00.000Z,651.5940753,
2019-12-03T01:30:00.000Z,651.3982372,3
2019-12-03T02:30:00.000Z,651.0319031,9
2019-12-03T03:30:00.000Z,650.5854756,6
2019-12-03T04:30:00.000Z,650.1489414,8
2019-12-03T05:30:00.000Z,649.8172511,2
2019-12-03T06:30:00.000Z,649.6441142,3
2019-12-03T07:30:00.000Z,649.6654203,2
2019-12-03T08:30:00.000Z,649.8759961,16
2019-12-03T09:30:00.000Z,650.2358922,8
2019-12-03T10:30:00.000Z,650.6648361,7
2019-12-03T11:30:00.000Z,651.066425,7
2019-12-03T12:30:00.000Z,651.3626008,4
2019-12-03T13:30:00.000Z,651.5255647,3
2019-12-03T14:30:00.000Z,651.5361111,7
2019-12-03T15:30:00.000Z,651.3915214,7
2019-12-03T16:30:00.000Z,651.1596378,10
2019-12-03T17:30:00.000Z,650.9307831,13
2019-12-03T18:30:00.000Z,650.7566492,12
2019-12-03T19:30:00.000Z,650.6691781,6
2019-12-03T20:30:00.000Z,650.7177656,6
2019-12-03T21:30:00.000Z,650.8805683,2
2019-12-03T22:30:00.000Z,651.0773039,3
2019-12-03T23:30:00.000Z,651.2592619,6
2019-12-04T00:30:00.000Z,651.3722861,6
2019-12-04T01:30:00.000Z,651.3484183,6
2019-12-04T02:30:00.000Z,651.1793211,13
2019-12-04T03:30:00.000Z,650.89523,3
2019-12-04T04:30:00.000Z,650.5419464,3
2019-12-04T05:30:00.000Z,650.2008067,11
2019-12-04T06:30:00.000Z,649.9399319,2
2019-12-04T07:30:00.000Z,649.8096179,18
2019-12-04T08:30:00.000Z,649.8534803,3
2019-12-04T09:30:00.000Z,650.0606356,3
2019-12-04T10:30:00.000Z,650.3843392,6
2019-12-04T11:30:00.000Z,650.7694258,3
2019-12-04T12:30:00.000Z,651.1327931,12
2019-12-04T13:30:00.000Z,651.4113539,
2019-12-04T14:30:00.000Z,651.5580303,
2019-12-04T15:30:00.000Z,651.5345872,
2019-12-04T16:30:00.000Z,651.3762983,
2019-12-04T17:30:00.000Z,651.1513253,
2019-12-04T18:30:00.000Z,650.8973578,
2019-12-04T19:30:00.000Z,650.6882833,17
2019-12-04T20:30:00.000Z,650.5839972,2
2019-12-04T21:30:00.000Z,650.5940753,1
2019-12-04T22:30:00.000Z,650.70525,
2019-12-04T23:30:00.000Z,650.8814814,2
2019-12-05T00:30:00.000Z,651.0668728,7
2019-12-05T01:30:00.000Z,651.1867853,9
2019-12-05T02:30:00.000Z,651.1972483,4
2019-12-05T03:30:00.000Z,651.0868517,6
2019-12-05T04:30:00.000Z,650.8603856,1
2019-12-05T05:30:00.000Z,650.5682648,4
2019-12-05T06:30:00.000Z,650.2760942,
2019-12-05T07:30:00.000Z,650.0558078,8
2019-12-05T08:30:00.000Z,649.9573683,7
2019-12-05T09:30:00.000Z,650.0060125,4
2019-12-05T10:30:00.000Z,650.2106061,7
2019-12-05T11:30:00.000Z,650.5339792,9
2019-12-05T12:30:00.000Z,650.9056322,3
2019-12-05T13:30:00.000Z,651.2690039,8
2019-12-05T14:30:00.000Z,651.5361778,10
2019-12-05T15:30:00.000Z,651.6500017,11
2019-12-05T16:30:00.000Z,651.6032864,7
2019-12-05T17:30:00.000Z,651.4143336,12
2019-12-05T18:30:00.000Z,651.1279072,2
2019-12-05T19:30:00.000Z,650.8249314,10
2019-12-05T20:30:00.000Z,650.5635683,8
2019-12-05T21:30:00.000Z,650.4160917,4
2019-12-05T22:30:00.000Z,650.4149117,7
2019-12-05T23:30:00.000Z,650.5420794,9
2019-12-06T00:30:00.000Z,650.7363072,8
2019-12-06T01:30:00.000Z,650.9500567,10
2019-12-06T02:30:00.000Z,651.1119825,7
2019-12-06T03:30:00.000Z,651.1720622,4
2019-12-06T04:30:00.000Z,651.1135953,1
2019-12-06T05:30:00.000Z,650.9360747,10
2019-12-06T06:30:00.000Z,650.6745456,10
2019-12-06T07:30:00.000Z,650.3969056,7
2019-12-06T08:30:00.000Z,650.1817114,8
2019-12-06T09:30:00.000Z,650.0852339,17
2019-12-06T10:30:00.000Z,650.1562306,11
2019-12-06T11:30:00.000Z,650.3820956,17
2019-12-06T12:30:00.000Z,650.7196883,9
2019-12-06T13:30:00.000Z,651.1050783,4
2019-12-06T14:30:00.000Z,651.4551575,9
2019-12-06T15:30:00.000Z,651.6985925,7
2019-12-06T16:30:00.000Z,651.7699531,4
2019-12-06T17:30:00.000Z,651.6597144,8
2019-12-06T18:30:00.000Z,651.3911842,4
2019-12-06T19:30:00.000Z,651.0308442,8
2019-12-06T20:30:00.000Z,650.6506644,10
2019-12-06T21:30:00.000Z,650.3480536,7
2019-12-06T22:30:00.000Z,650.1794092,8
2019-12-06T23:30:00.000Z,650.1862522,8
2019-12-07T00:30:00.000Z,650.3469614,8
2019-12-07T01:30:00.000Z,650.5958453,7
2019-12-07T02:30:00.000Z,650.8702556,15
2019-12-07T03:30:00.000Z,651.0866981,4
2019-12-07T04:30:00.000Z,651.2023081,4
2019-12-07T05:30:00.000Z,651.1761119,11
2019-12-07T06:30:00.000Z,651.0022889,5
2019-12-07T07:30:00.000Z,650.7364719,10
2019-12-07T08:30:00.000Z,650.4485617,6
2019-12-07T09:30:00.000Z,650.2352108,14
2019-12-07T10:30:00.000Z,650.1662464,13
2019-12-07T11:30:00.000Z,650.2683203,6
2019-12-07T12:30:00.000Z,650.5147528,6
2019-12-07T13:30:00.000Z,650.8924225,10
2019-12-07T14:30:00.000Z,651.2947506,9
2019-12-07T15:30:00.000Z,651.6346311,5
2019-12-07T16:30:00.000Z,651.83828,10
2019-12-07T17:30:00.000Z,651.8380367,3
2019-12-07T18:30:00.000Z,651.6324536,6
2019-12-07T19:30:00.000Z,651.2695269,2
2019-12-07T20:30:00.000Z,650.8171544,10
2019-12-07T21:30:00.000Z,650.380055,7
2019-12-07T22:30:00.000Z,650.0603875,7
2019-12-07T23:30:00.000Z,649.9174669,9
2019-12-08T00:30:00.000Z,649.9618864,12
2019-12-08T01:30:00.000Z,650.1864961,12
2019-12-08T02:30:00.000Z,650.5201569,4
2019-12-08T03:30:00.000Z,650.8659105,5
2019-12-08T04:30:00.000Z,651.1365889,3
2019-12-08T05:30:00.000Z,651.2771775,14
2019-12-08T06:30:00.000Z,651.2373481,5
2019-12-08T07:30:00.000Z,651.0356467,3
2019-12-08T08:30:00.000Z,650.7482292,2
2019-12-08T09:30:00.000Z,650.4610167,1
2019-12-08T10:30:00.000Z,650.2629633,2
2019-12-08T11:30:00.000Z,650.2291767,3
2019-12-08T12:30:00.000Z,650.3764556,2
2019-12-08T13:30:00.000Z,650.6937044,2
2019-12-08T14:30:00.000Z,651.1125511,11
2019-12-08T15:30:00.000Z,651.5286197,13
2019-12-08T16:30:00.000Z,651.8421378,4
2019-12-08T17:30:00.000Z,651.9718547,7
2019-12-08T18:30:00.000Z,651.8730967,8
2019-12-08T19:30:00.000Z,651.5425508,12
2019-12-08T20:30:00.000Z,651.0647919,3
2019-12-08T21:30:00.000Z,650.5256067,2
2019-12-08T22:30:00.000Z,650.0473594,4
2019-12-08T23:30:00.000Z,649.7415308,2
2019-12-09T00:30:00.000Z,649.6544762,8
2019-12-09T01:30:00.000Z,649.8010525,4
2019-12-09T02:30:00.000Z,650.1290439,1
2019-12-09T03:30:00.000Z,650.5456333,8
2019-12-09T04:30:00.000Z,650.9520964,2
2019-12-09T05:30:00.000Z,651.2572094,7
2019-12-09T06:30:00.000Z,651.3889125,1
2019-12-09T07:30:00.000Z,651.313165,4
2019-12-09T08:30:00.000Z,651.0757275,3
2019-12-09T09:30:00.000Z,650.7693939,6
2019-12-09T10:30:00.000Z,650.4823742,11
2019-12-09T11:30:00.000Z,650.31068,4
2019-12-09T12:30:00.000Z,650.3365772,9
2019-12-09T13:30:00.000Z,650.5661514,6
2019-12-09T14:30:00.000Z,650.9417358,7
2019-12-09T15:30:00.000Z,651.3783303,9
2019-12-09T16:30:00.000Z,651.7814631,4
2019-12-09T17:30:00.000Z,652.0331103,4
2019-12-09T18:30:00.000Z,652.0483578,6
2019-12-09T19:30:00.000Z,651.8147175,8
2019-12-09T20:30:00.000Z,651.3567489,13
2019-12-09T21:30:00.000Z,650.7668842,5
2019-12-09T22:30:00.000Z,650.1669628,4
2019-12-09T23:30:00.000Z,649.6846206,8
2019-12-10T00:30:00.000Z,649.4234197,3
2019-12-10T01:30:00.000Z,649.431339,6
2019-12-10T02:30:00.000Z,649.6914172,9
2019-12-10T03:30:00.000Z,650.1343289,7
2019-12-10T04:30:00.000Z,650.6432094,12
2019-12-10T05:30:00.000Z,651.0983064,11
2019-12-10T06:30:00.000Z,651.4081058,9
2019-12-10T07:30:00.000Z,651.4922456,9
2019-12-10T08:30:00.000Z,651.3477158,2
2019-12-10T09:30:00.000Z,651.0628161,12
2019-12-10T10:30:00.000Z,650.72732,9
2019-12-10T11:30:00.000Z,650.4582025,12
2019-12-10T12:30:00.000Z,650.3513039,20
2019-12-10T13:30:00.000Z,650.4510758,4
2019-12-10T14:30:00.000Z,650.7524292,3
2019-12-10T15:30:00.000Z,651.1813386,10
2019-12-10T16:30:00.000Z,651.6476075,2
2019-12-10T17:30:00.000Z,652.0244436,10
2019-12-10T18:30:00.000Z,652.1993811,7
2019-12-10T19:30:00.000Z,652.0892339,3
2019-12-10T20:30:00.000Z,651.7149781,2
2019-12-10T21:30:00.000Z,651.1214625,2
2019-12-10T22:30:00.000Z,650.4290942,8
2019-12-10T23:30:00.000Z,649.8048322,12
2019-12-11T00:30:00.000Z,649.3762947,3
2019-12-11T01:30:00.000Z,649.20398,8
2019-12-11T02:30:00.000Z,649.3183422,4
2019-12-11T03:30:00.000Z,649.6959008,7
2019-12-11T04:30:00.000Z,650.2353267,8
2019-12-11T05:30:00.000Z,650.8031197,7
2019-12-11T06:30:00.000Z,651.2761931,8
2019-12-11T07:30:00.000Z,651.5441069,12
2019-12-11T08:30:00.000Z,651.5564436,8
2019-12-11T09:30:00.000Z,651.3662139,4
2019-12-11T10:30:00.000Z,651.0501306,9
2019-12-11T11:30:00.000Z,650.6996067,11
2019-12-11T12:30:00.000Z,650.4536378,6
2019-12-11T13:30:00.000Z,650.4182906,9
2019-12-11T14:30:00.000Z,650.6104469,6
2019-12-11T15:30:00.000Z,650.9989853,7
2019-12-11T16:30:00.000Z,651.4793194,6
2019-12-11T17:30:00.000Z,651.938895,15
2019-12-11T18:30:00.000Z,652.2420775,
2019-12-11T19:30:00.000Z,652.2904436,4
